,zipcode,city,state,country
30019,68136,Omaha,NE,US
30020,68137,Omaha,NE,US
30021,68138,Omaha,NE,US
30022,68139,Omaha,NE,US
30023,68142,Omaha,NE,US
30024,68144,Omaha,NE,US
30025,68145,Omaha,NE,US
30026,68147,Bellevue,NE,US
30027,68152,Omaha,NE,US
30028,68154,Omaha,NE,US
30029,68155,Omaha,NE,US
30030,68157,Omaha,NE,US
30031,68164,Omaha,NE,US
30032,68172,Omaha,NE,US
30033,68175,Omaha,NE,US
30034,68176,Omaha,NE,US
30035,68178,Omaha,NE,US
30036,68179,Omaha,NE,US
30037,68180,Omaha,NE,US
30038,68181,Omaha,NE,US
30039,68182,Omaha,NE,US
30040,68183,Omaha,NE,US
30041,68197,Omaha,NE,US
30042,68198,Omaha,NE,US
30043,68301,Adams,NE,US
30044,68303,Alexandria,NE,US
30045,68304,Alvo,NE,US
30046,68305,Auburn,NE,US
30047,68307,Avoca,NE,US
30048,68309,Barneston,NE,US
30049,68310,Beatrice,NE,US
30050,68313,Beaver Crossing,NE,US
30051,68314,Bee,NE,US
30052,68315,Belvidere,NE,US
30053,68316,Benedict,NE,US
30054,68317,Bennet,NE,US
30055,68318,Blue Springs,NE,US
30056,68319,Bradshaw,NE,US
30057,68320,Brock,NE,US
30058,68321,Brownville,NE,US
30059,68322,Bruning,NE,US
30060,68323,Burchard,NE,US
30061,68324,Burr,NE,US
30062,68325,Byron,NE,US
30063,68326,Carleton,NE,US
30064,68327,Chester,NE,US
30065,68328,Clatonia,NE,US
30066,68329,Cook,NE,US
30067,68330,Cordova,NE,US
30068,68331,Cortland,NE,US
30069,68332,Crab Orchard,NE,US
30070,68333,Crete,NE,US
30071,68335,Davenport,NE,US
30072,68336,Davey,NE,US
30073,68337,Dawson,NE,US
30074,68338,Daykin,NE,US
30075,68339,Denton,NE,US
30076,68340,Deshler,NE,US
30077,68341,De Witt,NE,US
30078,68342,Diller,NE,US
30079,68343,Dorchester,NE,US
30080,68344,Douglas,NE,US
30081,68345,Du Bois,NE,US
30082,68346,Dunbar,NE,US
30083,68347,Eagle,NE,US
30084,68348,Elk Creek,NE,US
30085,68349,Elmwood,NE,US
30086,68350,Endicott,NE,US
30087,68351,Exeter,NE,US
30088,68352,Fairbury,NE,US
30089,68354,Fairmont,NE,US
30090,68355,Falls City,NE,US
30091,68357,Filley,NE,US
30092,68358,Firth,NE,US
30093,68359,Friend,NE,US
30094,68360,Garland,NE,US
30095,68361,Geneva,NE,US
30096,68362,Gilead,NE,US
30097,68364,Goehner,NE,US
30098,68365,Grafton,NE,US
30099,68366,Greenwood,NE,US
30100,68367,Gresham,NE,US
30101,68368,Hallam,NE,US
30102,68370,Hebron,NE,US
30103,68371,Henderson,NE,US
30104,68372,Hickman,NE,US
30105,68375,Hubbell,NE,US
30106,68376,Humboldt,NE,US
30107,68377,Jansen,NE,US
30108,68378,Johnson,NE,US
30109,68379,Julian,NE,US
30110,68380,Lewiston,NE,US
30111,68381,Liberty,NE,US
30112,68382,Lorton,NE,US
30113,68401,Mc Cool Junction,NE,US
30114,68402,Malcolm,NE,US
30115,68403,Manley,NE,US
30116,68404,Martell,NE,US
30117,68405,Milford,NE,US
30118,68406,Milligan,NE,US
30119,68407,Murdock,NE,US
30120,68409,Murray,NE,US
30121,68410,Nebraska City,NE,US
30122,68413,Nehawka,NE,US
30123,68414,Nemaha,NE,US
30124,68415,Odell,NE,US
30125,68416,Ohiowa,NE,US
30126,68417,Otoe,NE,US
30127,68418,Palmyra,NE,US
30128,68419,Panama,NE,US
30129,68420,Pawnee City,NE,US
30130,68421,Peru,NE,US
30131,68422,Pickrell,NE,US
30132,68423,Pleasant Dale,NE,US
30133,68424,Plymouth,NE,US
30134,68428,Raymond,NE,US
30135,68429,Reynolds,NE,US
30136,68430,Roca,NE,US
30137,68431,Rulo,NE,US
30138,68433,Salem,NE,US
30139,68434,Seward,NE,US
30140,68436,Shickley,NE,US
30141,68437,Shubert,NE,US
30142,68438,Sprague,NE,US
30143,68439,Staplehurst,NE,US
30144,68440,Steele City,NE,US
30145,68441,Steinauer,NE,US
30146,68442,Stella,NE,US
30147,68443,Sterling,NE,US
30148,68444,Strang,NE,US
30149,68445,Swanton,NE,US
30150,68446,Syracuse,NE,US
30151,68447,Table Rock,NE,US
30152,68448,Talmage,NE,US
30153,68450,Tecumseh,NE,US
30154,68452,Ong,NE,US
30155,68453,Tobias,NE,US
30156,68454,Unadilla,NE,US
30157,68455,Union,NE,US
30158,68456,Utica,NE,US
30159,68457,Verdon,NE,US
30160,68458,Virginia,NE,US
30161,68460,Waco,NE,US
30162,68461,Walton,NE,US
30163,68462,Waverly,NE,US
30164,68463,Weeping Water,NE,US
30165,68464,Western,NE,US
30166,68465,Wilber,NE,US
30167,68466,Wymore,NE,US
30168,68467,York,NE,US
30169,68501,Lincoln,NE,US
30170,68502,Lincoln,NE,US
30171,68503,Lincoln,NE,US
30172,68504,Lincoln,NE,US
30173,68505,Lincoln,NE,US
30174,68506,Lincoln,NE,US
30175,68507,Lincoln,NE,US
30176,68508,Lincoln,NE,US
30177,68509,Lincoln,NE,US
30178,68510,Lincoln,NE,US
30179,68512,Lincoln,NE,US
30180,68514,Lincoln,NE,US
30181,68516,Lincoln,NE,US
30182,68517,Lincoln,NE,US
30183,68520,Lincoln,NE,US
30184,68521,Lincoln,NE,US
30185,68522,Lincoln,NE,US
30186,68523,Lincoln,NE,US
30187,68524,Lincoln,NE,US
30188,68526,Lincoln,NE,US
30189,68527,Lincoln,NE,US
30190,68528,Lincoln,NE,US
30191,68529,Lincoln,NE,US
30192,68531,Lincoln,NE,US
30193,68532,Lincoln,NE,US
30194,68542,Lincoln,NE,US
30195,68544,Lincoln,NE,US
30196,68583,Lincoln,NE,US
30197,68588,Lincoln,NE,US
30198,68601,Columbus,NE,US
30199,68602,Columbus,NE,US
30200,68620,Albion,NE,US
30201,68621,Ames,NE,US
30202,68622,Bartlett,NE,US
30203,68623,Belgrade,NE,US
30204,68624,Bellwood,NE,US
30205,68626,Brainard,NE,US
30206,68627,Cedar Rapids,NE,US
30207,68628,Clarks,NE,US
30208,68629,Clarkson,NE,US
30209,68631,Creston,NE,US
30210,68632,David City,NE,US
30211,68633,Dodge,NE,US
30212,68634,Duncan,NE,US
30213,68635,Dwight,NE,US
30214,68636,Elgin,NE,US
30215,68637,Ericson,NE,US
30216,68638,Fullerton,NE,US
30217,68640,Genoa,NE,US
30218,68641,Howells,NE,US
30219,68642,Humphrey,NE,US
30220,68643,Leigh,NE,US
30221,68644,Lindsay,NE,US
30222,68647,Monroe,NE,US
30223,68648,Morse Bluff,NE,US
30224,68649,North Bend,NE,US
30225,68651,Osceola,NE,US
30226,68652,Petersburg,NE,US
30227,68653,Platte Center,NE,US
30228,68654,Polk,NE,US
30229,68655,Primrose,NE,US
30230,68658,Rising City,NE,US
30231,68659,Rogers,NE,US
30232,68660,Saint Edward,NE,US
30233,68661,Schuyler,NE,US
30234,68662,Shelby,NE,US
30235,68663,Silver Creek,NE,US
30236,68664,Snyder,NE,US
30237,68665,Spalding,NE,US
30238,68666,Stromsburg,NE,US
30239,68667,Surprise,NE,US
30240,68669,Ulysses,NE,US
30241,68701,Norfolk,NE,US
30242,68702,Norfolk,NE,US
30243,68710,Allen,NE,US
30244,68711,Amelia,NE,US
30245,68713,Atkinson,NE,US
30246,68714,Bassett,NE,US
30247,68715,Battle Creek,NE,US
30248,68716,Beemer,NE,US
30249,68717,Belden,NE,US
30250,68718,Bloomfield,NE,US
30251,68719,Bristow,NE,US
30252,68720,Brunswick,NE,US
30253,68722,Butte,NE,US
30254,68723,Carroll,NE,US
30255,68724,Center,NE,US
30256,68725,Chambers,NE,US
30257,68726,Clearwater,NE,US
30258,68727,Coleridge,NE,US
30259,68728,Concord,NE,US
30260,68729,Creighton,NE,US
30261,68730,Crofton,NE,US
30262,68731,Dakota City,NE,US
30263,68732,Dixon,NE,US
30264,68733,Emerson,NE,US
30265,68734,Emmet,NE,US
30266,68735,Ewing,NE,US
30267,68736,Fordyce,NE,US
30268,68738,Hadar,NE,US
30269,68739,Hartington,NE,US
30270,68740,Hoskins,NE,US
30271,68741,Hubbard,NE,US
30272,68742,Inman,NE,US
30273,68743,Jackson,NE,US
30274,68745,Laurel,NE,US
30275,68746,Lynch,NE,US
30276,68747,Mclean,NE,US
30277,68748,Madison,NE,US
30278,68749,Magnet,NE,US
30279,68751,Maskell,NE,US
30280,68752,Meadow Grove,NE,US
30281,68753,Mills,NE,US
30282,68755,Naper,NE,US
30283,68756,Neligh,NE,US
30284,68757,Newcastle,NE,US
30285,68758,Newman Grove,NE,US
30286,68759,Newport,NE,US
30287,68760,Niobrara,NE,US
30288,68761,Oakdale,NE,US
30289,68763,Oneill,NE,US
30290,68764,Orchard,NE,US
30291,68765,Osmond,NE,US
30292,68766,Page,NE,US
30293,68767,Pierce,NE,US
30294,68768,Pilger,NE,US
30295,68769,Plainview,NE,US
30296,68770,Ponca,NE,US
30297,68771,Randolph,NE,US
30298,68773,Royal,NE,US
30299,68774,Saint Helena,NE,US
30300,68776,South Sioux City,NE,US
30301,68777,Spencer,NE,US
30302,68778,Springview,NE,US
30303,68779,Stanton,NE,US
30304,68780,Stuart,NE,US
30305,68781,Tilden,NE,US
30306,68783,Verdigre,NE,US
30307,68784,Wakefield,NE,US
30308,68785,Waterbury,NE,US
30309,68786,Wausa,NE,US
30310,68787,Wayne,NE,US
30311,68788,West Point,NE,US
30312,68789,Winnetoon,NE,US
30313,68790,Winside,NE,US
30314,68791,Wisner,NE,US
30315,68792,Wynot,NE,US
30316,68801,Grand Island,NE,US
30317,68802,Grand Island,NE,US
30318,68803,Grand Island,NE,US
30319,68810,Alda,NE,US
30320,68812,Amherst,NE,US
30321,68813,Anselmo,NE,US
30322,68814,Ansley,NE,US
30323,68815,Arcadia,NE,US
30324,68816,Archer,NE,US
30325,68817,Ashton,NE,US
30326,68818,Aurora,NE,US
30327,68820,Boelus,NE,US
30328,68821,Brewster,NE,US
30329,68822,Broken Bow,NE,US
30330,68823,Burwell,NE,US
30331,68824,Cairo,NE,US
30332,68825,Callaway,NE,US
30333,68826,Central City,NE,US
30334,68827,Chapman,NE,US
30335,68828,Comstock,NE,US
30336,68831,Dannebrog,NE,US
30337,68832,Doniphan,NE,US
30338,68833,Dunning,NE,US
30339,68834,Eddyville,NE,US
30340,68835,Elba,NE,US
30341,68836,Elm Creek,NE,US
30342,68837,Elyria,NE,US
30343,68838,Farwell,NE,US
30344,68840,Gibbon,NE,US
30345,68841,Giltner,NE,US
30346,68842,Greeley,NE,US
30347,68843,Hampton,NE,US
30348,68844,Hazard,NE,US
30349,68845,Kearney,NE,US
30350,68846,Hordville,NE,US
30351,68847,Kearney,NE,US
30352,68848,Kearney,NE,US
30353,68849,Kearney,NE,US
30354,68850,Lexington,NE,US
30355,68852,Litchfield,NE,US
30356,68853,Loup City,NE,US
30357,68854,Marquette,NE,US
30358,68855,Mason City,NE,US
30359,68856,Merna,NE,US
30360,68858,Miller,NE,US
30361,68859,North Loup,NE,US
30362,68860,Oconto,NE,US
30363,68861,Odessa,NE,US
30364,68862,Ord,NE,US
30365,68863,Overton,NE,US
30366,68864,Palmer,NE,US
30367,68865,Phillips,NE,US
30368,68866,Pleasanton,NE,US
30369,68869,Ravenna,NE,US
30370,68870,Riverdale,NE,US
30371,68871,Rockville,NE,US
30372,68872,Saint Libory,NE,US
30373,68873,Saint Paul,NE,US
30374,68874,Sargent,NE,US
30375,68875,Scotia,NE,US
30376,68876,Shelton,NE,US
30377,68878,Sumner,NE,US
30378,68879,Taylor,NE,US
30379,68881,Westerville,NE,US
30380,68882,Wolbach,NE,US
30381,68883,Wood River,NE,US
30382,68901,Hastings,NE,US
30383,68902,Hastings,NE,US
30384,68920,Alma,NE,US
30385,68922,Arapahoe,NE,US
30386,68923,Atlanta,NE,US
30387,68924,Axtell,NE,US
30388,68925,Ayr,NE,US
30389,68926,Beaver City,NE,US
30390,68927,Bertrand,NE,US
30391,68928,Bladen,NE,US
30392,68929,Bloomington,NE,US
30393,68930,Blue Hill,NE,US
30394,68932,Campbell,NE,US
30395,68933,Clay Center,NE,US
30396,68934,Deweese,NE,US
30397,68935,Edgar,NE,US
30398,68936,Edison,NE,US
30399,68937,Elwood,NE,US
30400,68938,Fairfield,NE,US
30401,68939,Franklin,NE,US
30402,68940,Funk,NE,US
30403,68941,Glenvil,NE,US
30404,68942,Guide Rock,NE,US
30405,68943,Hardy,NE,US
30406,68944,Harvard,NE,US
30407,68945,Heartwell,NE,US
30408,68946,Hendley,NE,US
30409,68947,Hildreth,NE,US
30410,68948,Holbrook,NE,US
30411,68949,Holdrege,NE,US
30412,68950,Holstein,NE,US
30413,68952,Inavale,NE,US
30414,68954,Inland,NE,US
30415,68955,Juniata,NE,US
30416,68956,Kenesaw,NE,US
30417,68957,Lawrence,NE,US
30418,68958,Loomis,NE,US
30419,68959,Minden,NE,US
30420,68960,Naponee,NE,US
30421,68961,Nelson,NE,US
30422,68964,Oak,NE,US
30423,68966,Orleans,NE,US
30424,68967,Oxford,NE,US
30425,68969,Ragan,NE,US
30426,68970,Red Cloud,NE,US
30427,68971,Republican City,NE,US
30428,68972,Riverton,NE,US
30429,68973,Roseland,NE,US
30430,68974,Ruskin,NE,US
30431,68975,Saronville,NE,US
30432,68976,Smithfield,NE,US
30433,68977,Stamford,NE,US
30434,68978,Superior,NE,US
30435,68979,Sutton,NE,US
30436,68980,Trumbull,NE,US
30437,68981,Upland,NE,US
30438,68982,Wilcox,NE,US
30439,69001,Mc Cook,NE,US
30440,69020,Bartley,NE,US
30441,69021,Benkelman,NE,US
30442,69022,Cambridge,NE,US
30443,69023,Champion,NE,US
30444,69024,Culbertson,NE,US
30445,69025,Curtis,NE,US
30446,69026,Danbury,NE,US
30447,69027,Enders,NE,US
30448,69028,Eustis,NE,US
30449,69029,Farnam,NE,US
30450,69030,Haigler,NE,US
30451,69032,Hayes Center,NE,US
30452,69033,Imperial,NE,US
30453,69034,Indianola,NE,US
30454,69036,Lebanon,NE,US
30455,69037,Max,NE,US
30456,69038,Maywood,NE,US
30457,69039,Moorefield,NE,US
30458,69040,Palisade,NE,US
30459,69041,Parks,NE,US
30460,69042,Stockville,NE,US
30461,69043,Stratton,NE,US
30462,69044,Trenton,NE,US
30463,69045,Wauneta,NE,US
30464,69046,Wilsonville,NE,US
30465,69101,North Platte,NE,US
30466,69103,North Platte,NE,US
30467,69120,Arnold,NE,US
30468,69121,Arthur,NE,US
30469,69122,Big Springs,NE,US
30470,69123,Brady,NE,US
30471,69125,Broadwater,NE,US
30472,69127,Brule,NE,US
30473,69128,Bushnell,NE,US
30474,69129,Chappell,NE,US
30475,69130,Cozad,NE,US
30476,69131,Dalton,NE,US
30477,69132,Dickens,NE,US
30478,69133,Dix,NE,US
30479,69134,Elsie,NE,US
30480,69135,Elsmere,NE,US
30481,69138,Gothenburg,NE,US
30482,69140,Grant,NE,US
30483,69141,Gurley,NE,US
30484,69142,Halsey,NE,US
30485,69143,Hershey,NE,US
30486,69144,Keystone,NE,US
30487,69145,Kimball,NE,US
30488,69146,Lemoyne,NE,US
30489,69147,Lewellen,NE,US
30490,69148,Lisco,NE,US
30491,69149,Lodgepole,NE,US
30492,69150,Madrid,NE,US
30493,69151,Maxwell,NE,US
30494,69152,Mullen,NE,US
30495,69153,Ogallala,NE,US
30496,69154,Oshkosh,NE,US
30497,69155,Paxton,NE,US
30498,69156,Potter,NE,US
30499,69157,Purdum,NE,US
30500,69160,Sidney,NE,US
30501,69161,Seneca,NE,US
30502,69162,Sidney,NE,US
30503,69163,Stapleton,NE,US
30504,69165,Sutherland,NE,US
30505,69166,Thedford,NE,US
30506,69167,Tryon,NE,US
30507,69168,Venango,NE,US
30508,69169,Wallace,NE,US
30509,69170,Wellfleet,NE,US
30510,69171,Willow Island,NE,US
30511,69190,Oshkosh,NE,US
30512,69201,Valentine,NE,US
30513,69210,Ainsworth,NE,US
30514,69211,Cody,NE,US
30515,69212,Crookston,NE,US
30516,69214,Johnstown,NE,US
30517,69216,Kilgore,NE,US
30518,69217,Long Pine,NE,US
30519,69218,Merriman,NE,US
30520,69219,Nenzel,NE,US
30521,69220,Sparks,NE,US
30522,69221,Wood Lake,NE,US
30523,69301,Alliance,NE,US
30524,69331,Angora,NE,US
30525,69333,Ashby,NE,US
30526,69334,Bayard,NE,US
30527,69335,Bingham,NE,US
30528,69336,Bridgeport,NE,US
30529,69337,Chadron,NE,US
30530,69339,Crawford,NE,US
30531,69340,Ellsworth,NE,US
30532,69341,Gering,NE,US
30533,69343,Gordon,NE,US
30534,69345,Harrisburg,NE,US
30535,69346,Harrison,NE,US
30536,69347,Hay Springs,NE,US
30537,69348,Hemingford,NE,US
30538,69350,Hyannis,NE,US
30539,69351,Lakeside,NE,US
30540,69352,Lyman,NE,US
30541,69353,Mcgrew,NE,US
30542,69354,Marsland,NE,US
30543,69355,Melbeta,NE,US
30544,69356,Minatare,NE,US
30545,69357,Mitchell,NE,US
30546,69358,Morrill,NE,US
30547,69360,Rushville,NE,US
30548,69361,Scottsbluff,NE,US
30549,69363,Scottsbluff,NE,US
30550,69365,Whiteclay,NE,US
30551,69366,Whitman,NE,US
30552,69367,Whitney,NE,US
30553,70001,Metairie,LA,US
30554,70002,Metairie,LA,US
30555,70003,Metairie,LA,US
30556,70004,Metairie,LA,US
30557,70005,Metairie,LA,US
30558,70006,Metairie,LA,US
30559,70009,Metairie,LA,US
30560,70010,Metairie,LA,US
30561,70011,Metairie,LA,US
30562,70030,Des Allemands,LA,US
30563,70031,Ama,LA,US
30564,70032,Arabi,LA,US
30565,70033,Metairie,LA,US
30566,70036,Barataria,LA,US
30567,70037,Belle Chasse,LA,US
30568,70038,Boothville,LA,US
30569,70039,Boutte,LA,US
30570,70040,Braithwaite,LA,US
30571,70041,Buras,LA,US
30572,70043,Chalmette,LA,US
30573,70044,Chalmette,LA,US
30574,70047,Destrehan,LA,US
30575,70049,Edgard,LA,US
30576,70050,Empire,LA,US
30577,70051,Garyville,LA,US
30578,70052,Gramercy,LA,US
30579,70053,Gretna,LA,US
30580,70054,Gretna,LA,US
30581,70055,Metairie,LA,US
30582,70056,Gretna,LA,US
30583,70057,Hahnville,LA,US
30584,70058,Harvey,LA,US
30585,70059,Harvey,LA,US
30586,70060,Metairie,LA,US
30587,70062,Kenner,LA,US
30588,70063,Kenner,LA,US
30589,70064,Kenner,LA,US
30590,70065,Kenner,LA,US
30591,70067,Lafitte,LA,US
30592,70068,La Place,LA,US
30593,70069,La Place,LA,US
30594,70070,Luling,LA,US
30595,70071,Lutcher,LA,US
30596,70072,Marrero,LA,US
30597,70073,Marrero,LA,US
30598,70075,Meraux,LA,US
30599,70076,Mount Airy,LA,US
30600,70078,New Sarpy,LA,US
30601,70079,Norco,LA,US
30602,70080,Paradis,LA,US
30603,70081,Pilottown,LA,US
30604,70082,Pointe A La Hache,LA,US
30605,70083,Port Sulphur,LA,US
30606,70084,Reserve,LA,US
30607,70085,Saint Bernard,LA,US
30608,70086,Saint James,LA,US
30609,70087,Saint Rose,LA,US
30610,70090,Vacherie,LA,US
30611,70091,Venice,LA,US
30612,70092,Violet,LA,US
30613,70093,Belle Chasse,LA,US
30614,70094,Westwego,LA,US
30615,70096,Westwego,LA,US
30616,70097,Kenner,LA,US
30617,70112,New Orleans,LA,US
30618,70113,New Orleans,LA,US
30619,70114,New Orleans,LA,US
30620,70115,New Orleans,LA,US
30621,70116,New Orleans,LA,US
30622,70117,New Orleans,LA,US
30623,70118,New Orleans,LA,US
30624,70119,New Orleans,LA,US
30625,70121,New Orleans,LA,US
30626,70122,New Orleans,LA,US
30627,70123,New Orleans,LA,US
30628,70124,New Orleans,LA,US
30629,70125,New Orleans,LA,US
30630,70126,New Orleans,LA,US
30631,70127,New Orleans,LA,US
30632,70128,New Orleans,LA,US
30633,70129,New Orleans,LA,US
30634,70130,New Orleans,LA,US
30635,70131,New Orleans,LA,US
30636,70139,New Orleans,LA,US
30637,70140,New Orleans,LA,US
30638,70141,New Orleans,LA,US
30639,70142,New Orleans,LA,US
30640,70143,New Orleans,LA,US
30641,70145,New Orleans,LA,US
30642,70146,New Orleans,LA,US
30643,70148,New Orleans,LA,US
30644,70149,New Orleans,LA,US
30645,70150,New Orleans,LA,US
30646,70151,New Orleans,LA,US
30647,70152,New Orleans,LA,US
30648,70153,New Orleans,LA,US
30649,70154,New Orleans,LA,US
30650,70156,New Orleans,LA,US
30651,70157,New Orleans,LA,US
30652,70158,New Orleans,LA,US
30653,70159,New Orleans,LA,US
30654,70160,New Orleans,LA,US
30655,70161,New Orleans,LA,US
30656,70162,New Orleans,LA,US
30657,70163,New Orleans,LA,US
30658,70164,New Orleans,LA,US
30659,70165,New Orleans,LA,US
30660,70166,New Orleans,LA,US
30661,70167,New Orleans,LA,US
30662,70170,New Orleans,LA,US
30663,70172,New Orleans,LA,US
30664,70174,New Orleans,LA,US
30665,70175,New Orleans,LA,US
30666,70176,New Orleans,LA,US
30667,70177,New Orleans,LA,US
30668,70178,New Orleans,LA,US
30669,70179,New Orleans,LA,US
30670,70181,New Orleans,LA,US
30671,70182,New Orleans,LA,US
30672,70183,New Orleans,LA,US
30673,70184,New Orleans,LA,US
30674,70185,New Orleans,LA,US
30675,70186,New Orleans,LA,US
30676,70187,New Orleans,LA,US
30677,70189,New Orleans,LA,US
30678,70190,New Orleans,LA,US
30679,70195,New Orleans,LA,US
30680,70301,Thibodaux,LA,US
30681,70302,Thibodaux,LA,US
30682,70310,Thibodaux,LA,US
30683,70339,Pierre Part,LA,US
30684,70340,Amelia,LA,US
30685,70341,Belle Rose,LA,US
30686,70342,Berwick,LA,US
30687,70343,Bourg,LA,US
30688,70344,Chauvin,LA,US
30689,70345,Cut Off,LA,US
30690,70346,Donaldsonville,LA,US
30691,70352,Donner,LA,US
30692,70353,Dulac,LA,US
30693,70354,Galliano,LA,US
30694,70355,Gheens,LA,US
30695,70356,Gibson,LA,US
30696,70357,Golden Meadow,LA,US
30697,70358,Grand Isle,LA,US
30698,70359,Gray,LA,US
30699,70360,Houma,LA,US
30700,70361,Houma,LA,US
30701,70363,Houma,LA,US
30702,70364,Houma,LA,US
30703,70371,Kraemer,LA,US
30704,70372,Labadieville,LA,US
30705,70373,Larose,LA,US
30706,70374,Lockport,LA,US
30707,70375,Mathews,LA,US
30708,70377,Montegut,LA,US
30709,70380,Morgan City,LA,US
30710,70381,Morgan City,LA,US
30711,70390,Napoleonville,LA,US
30712,70391,Paincourtville,LA,US
30713,70392,Patterson,LA,US
30714,70393,Plattenville,LA,US
30715,70394,Raceland,LA,US
30716,70395,Schriever,LA,US
30717,70397,Theriot,LA,US
30718,70401,Hammond,LA,US
30719,70402,Hammond,LA,US
30720,70403,Hammond,LA,US
30721,70404,Hammond,LA,US
30722,70420,Abita Springs,LA,US
30723,70421,Akers,LA,US
30724,70422,Amite,LA,US
30725,70426,Angie,LA,US
30726,70427,Bogalusa,LA,US
30727,70429,Bogalusa,LA,US
30728,70431,Bush,LA,US
30729,70433,Covington,LA,US
30730,70434,Covington,LA,US
30731,70435,Covington,LA,US
30732,70436,Fluker,LA,US
30733,70437,Folsom,LA,US
30734,70438,Franklinton,LA,US
30735,70441,Greensburg,LA,US
30736,70442,Husser,LA,US
30737,70443,Independence,LA,US
30738,70444,Kentwood,LA,US
30739,70445,Lacombe,LA,US
30740,70446,Loranger,LA,US
30741,70447,Madisonville,LA,US
30742,70448,Mandeville,LA,US
30743,70449,Maurepas,LA,US
30744,70450,Mount Hermon,LA,US
30745,70451,Natalbany,LA,US
30746,70452,Pearl River,LA,US
30747,70453,Pine Grove,LA,US
30748,70454,Ponchatoula,LA,US
30749,70455,Robert,LA,US
30750,70456,Roseland,LA,US
30751,70457,Saint Benedict,LA,US
30752,70458,Slidell,LA,US
30753,70459,Slidell,LA,US
30754,70460,Slidell,LA,US
30755,70461,Slidell,LA,US
30756,70462,Springfield,LA,US
30757,70463,Sun,LA,US
30758,70464,Talisheek,LA,US
30759,70465,Tangipahoa,LA,US
30760,70466,Tickfaw,LA,US
30761,70467,Varnado,LA,US
30762,70469,Slidell,LA,US
30763,70470,Mandeville,LA,US
30764,70471,Mandeville,LA,US
30765,70500,Lafayette,LA,US
30766,70501,Lafayette,LA,US
30767,70502,Lafayette,LA,US
30768,70503,Lafayette,LA,US
30769,70504,Lafayette,LA,US
30770,70505,Lafayette,LA,US
30771,70506,Lafayette,LA,US
30772,70507,Lafayette,LA,US
30773,70508,Lafayette,LA,US
30774,70509,Lafayette,LA,US
30775,70510,Abbeville,LA,US
30776,70511,Abbeville,LA,US
30777,70512,Arnaudville,LA,US
30778,70513,Avery Island,LA,US
30779,70514,Baldwin,LA,US
30780,70515,Basile,LA,US
30781,70516,Branch,LA,US
30782,70517,Breaux Bridge,LA,US
30783,70518,Broussard,LA,US
30784,70519,Cade,LA,US
30785,70520,Carencro,LA,US
30786,70521,Cecilia,LA,US
30787,70522,Centerville,LA,US
30788,70523,Charenton,LA,US
30789,70524,Chataignier,LA,US
30790,70525,Church Point,LA,US
30791,70526,Crowley,LA,US
30792,70527,Crowley,LA,US
30793,70528,Delcambre,LA,US
30794,70529,Duson,LA,US
30795,70531,Egan,LA,US
30796,70532,Elton,LA,US
30797,70533,Erath,LA,US
30798,70534,Estherwood,LA,US
30799,70535,Eunice,LA,US
30800,70537,Evangeline,LA,US
30801,70538,Franklin,LA,US
30802,70540,Garden City,LA,US
30803,70541,Grand Coteau,LA,US
30804,70542,Gueydan,LA,US
30805,70543,Iota,LA,US
30806,70544,Jeanerette,LA,US
30807,70546,Jennings,LA,US
30808,70548,Kaplan,LA,US
30809,70549,Lake Arthur,LA,US
30810,70550,Lawtell,LA,US
30811,70551,Leonville,LA,US
30812,70552,Loreauville,LA,US
30813,70554,Mamou,LA,US
30814,70555,Maurice,LA,US
30815,70556,Mermentau,LA,US
30816,70558,Milton,LA,US
30817,70559,Morse,LA,US
30818,70560,New Iberia,LA,US
30819,70562,New Iberia,LA,US
30820,70563,New Iberia,LA,US
30821,70569,Lydia,LA,US
30822,70570,Opelousas,LA,US
30823,70571,Opelousas,LA,US
30824,70575,Perry,LA,US
30825,70576,Pine Prairie,LA,US
30826,70577,Port Barre,LA,US
30827,70578,Rayne,LA,US
30828,70580,Reddell,LA,US
30829,70581,Roanoke,LA,US
30830,70582,Saint Martinville,LA,US
30831,70583,Scott,LA,US
30832,70584,Sunset,LA,US
30833,70585,Turkey Creek,LA,US
30834,70586,Ville Platte,LA,US
30835,70589,Washington,LA,US
30836,70591,Welsh,LA,US
30837,70592,Youngsville,LA,US
30838,70593,Lafayette,LA,US
30839,70595,Lafayette,LA,US
30840,70596,Lafayette,LA,US
30841,70598,Lafayette,LA,US
30842,70601,Lake Charles,LA,US
30843,70602,Lake Charles,LA,US
30844,70605,Lake Charles,LA,US
30845,70606,Lake Charles,LA,US
30846,70607,Lake Charles,LA,US
30847,70609,Lake Charles,LA,US
30848,70611,Lake Charles,LA,US
30849,70612,Lake Charles,LA,US
30850,70615,Lake Charles,LA,US
30851,70616,Lake Charles,LA,US
30852,70629,Lake Charles,LA,US
30853,70630,Bell City,LA,US
30854,70631,Cameron,LA,US
30855,70632,Creole,LA,US
30856,70633,Dequincy,LA,US
30857,70634,Deridder,LA,US
30858,70637,Dry Creek,LA,US
30859,70638,Elizabeth,LA,US
30860,70639,Evans,LA,US
30861,70640,Fenton,LA,US
30862,70643,Grand Chenier,LA,US
30863,70644,Grant,LA,US
30864,70645,Hackberry,LA,US
30865,70646,Hayes,LA,US
30866,70647,Iowa,LA,US
30867,70648,Kinder,LA,US
30868,70650,Lacassine,LA,US
